Country Code,Country Name,Series Code,Series Name,Value,Year
WLD,World,NY.GDP.PCAP.CD,GDP per capita (current US$),10744.62036,2013
WLD,World,NY.GDP.PCAP.CD,GDP per capita (current US$),10911.80674,2014
WLD,World,NY.GDP.PCAP.CD,GDP per capita (current US$),10175.40942,2015
WLD,World,NY.GDP.PCAP.CD,GDP per capita (current US$),10221.36598,2016
WLD,World,NY.GDP.PCAP.CD,GDP per capita (current US$),10765.26622,2017
WLD,World,NY.GDP.PCAP.CD,GDP per capita (current US$),11326.9339,2018
WLD,World,NY.GDP.PCAP.CD,GDP per capita (current US$),11376.82334,2019
WLD,World,NY.GDP.PCAP.CD,GDP per capita (current US$),10963.17564,2020
WLD,World,NY.GDP.PCAP.CD,GDP per capita (current US$),12418.56592,2021
WLD,World,NY.GDP.PCAP.CD,GDP per capita (current US$),12819.74484,2022
WLD,World,NY.GDP.PCAP.CD,GDP per capita (current US$),13263.61955,2023
WLD,World,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",76.7,2000
WLD,World,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",74.1,2001
WLD,World,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",71.5,2002
WLD,World,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",68.6,2003
WLD,World,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",66.2,2004
WLD,World,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",63.3,2005
WLD,World,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",60.6,2006
WLD,World,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",58,2007
WLD,World,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",55.8,2008
WLD,World,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",54,2009
WLD,World,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",51.7,2010
WLD,World,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",50.6,2011
WLD,World,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",47.8,2012
WLD,World,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",46.1,2013
WLD,World,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",44.9,2014
WLD,World,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",43.7,2015
WLD,World,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",42.4,2016
WLD,World,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",41.3,2017
WLD,World,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",40.2,2018
WLD,World,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",39.5,2019
WLD,World,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",38.7,2020
WLD,World,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",38.2,2021
WLD,World,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",38.2,2022
WLD,World,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",36.7,2023
AFE,Africa Eastern and Southern,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),42.68641555,2000
AFE,Africa Eastern and Southern,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),37.78677238,2001
AFE,Africa Eastern and Southern,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),34.96710841,2002
AFE,Africa Eastern and Southern,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),50.21832091,2003
AFE,Africa Eastern and Southern,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),61.78052217,2004
AFE,Africa Eastern and Southern,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),68.61597411,2005
AFE,Africa Eastern and Southern,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),75.06469054,2006
AFE,Africa Eastern and Southern,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),84.09118789,2007
AFE,Africa Eastern and Southern,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),86.47887703,2008
AFE,Africa Eastern and Southern,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),90.14306945,2009
AFE,Africa Eastern and Southern,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),104.119647,2010
AFE,Africa Eastern and Southern,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),112.2783817,2011
AFE,Africa Eastern and Southern,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),109.0685562,2012
AFE,Africa Eastern and Southern,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),104.7767173,2013
AFE,Africa Eastern and Southern,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),98.49932875,2014
AFE,Africa Eastern and Southern,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),90.80057087,2015
AFE,Africa Eastern and Southern,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),85.89921738,2016
AFE,Africa Eastern and Southern,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),90.01315049,2017
AFE,Africa Eastern and Southern,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),90.07565325,2018
AFE,Africa Eastern and Southern,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),87.29824614,2019
AFE,Africa Eastern and Southern,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),81.55189502,2020
AFE,Africa Eastern and Southern,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),92.38657488,2021
AFE,Africa Eastern and Southern,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),92.58152097,2022
AFE,Africa Eastern and Southern,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),..,2023
AFE,Africa Eastern and Southern,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",52.55734186,2000
AFE,Africa Eastern and Southern,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",52.87553605,2001
AFE,Africa Eastern and Southern,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",53.20674433,2002
AFE,Africa Eastern and Southern,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",53.67830477,2003
AFE,Africa Eastern and Southern,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",54.19292787,2004
AFE,Africa Eastern and Southern,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",54.80768071,2005
AFE,Africa Eastern and Southern,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",55.69351526,2006
AFE,Africa Eastern and Southern,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",56.48435318,2007
AFE,Africa Eastern and Southern,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",57.24010632,2008
AFE,Africa Eastern and Southern,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",58.09552714,2009
AFE,Africa Eastern and Southern,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",58.82727921,2010
AFE,Africa Eastern and Southern,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",59.20000403,2011
AFE,Africa Eastern and Southern,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",60.24951236,2012
AFE,Africa Eastern and Southern,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",60.89573975,2013
AFE,Africa Eastern and Southern,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",61.25143602,2014
AFE,Africa Eastern and Southern,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",61.71303052,2015
AFE,Africa Eastern and Southern,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",62.16798132,2016
AFE,Africa Eastern and Southern,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",62.5912751,2017
AFE,Africa Eastern and Southern,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",63.33069136,2018
AFE,Africa Eastern and Southern,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",63.85726128,2019
AFE,Africa Eastern and Southern,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",63.766484,2020
AFE,Africa Eastern and Southern,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",62.97999919,2021
AFE,Africa Eastern and Southern,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",64.48701955,2022
AFE,Africa Eastern and Southern,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",65.14629086,2023
AFE,Africa Eastern and Southern,NY.GDP.PCAP.CD,GDP per capita (current US$),707.1203777,2000
AFE,Africa Eastern and Southern,NY.GDP.PCAP.CD,GDP per capita (current US$),626.1691498,2001
AFE,Africa Eastern and Southern,NY.GDP.PCAP.CD,GDP per capita (current US$),625.9988162,2002
AFE,Africa Eastern and Southern,NY.GDP.PCAP.CD,GDP per capita (current US$),809.9681405,2003
AFE,Africa Eastern and Southern,NY.GDP.PCAP.CD,GDP per capita (current US$),981.7446316,2004
AFE,Africa Eastern and Southern,NY.GDP.PCAP.CD,GDP per capita (current US$),1115.713957,2005
AFE,Africa Eastern and Southern,NY.GDP.PCAP.CD,GDP per capita (current US$),1220.002469,2006
AFE,Africa Eastern and Southern,NY.GDP.PCAP.CD,GDP per capita (current US$),1362.310652,2007
AFE,Africa Eastern and Southern,NY.GDP.PCAP.CD,GDP per capita (current US$),1421.118613,2008
AFE,Africa Eastern and Southern,NY.GDP.PCAP.CD,GDP per capita (current US$),1386.59025,2009
AFE,Africa Eastern and Southern,NY.GDP.PCAP.CD,GDP per capita (current US$),1601.727651,2010
AFE,Africa Eastern and Southern,NY.GDP.PCAP.CD,GDP per capita (current US$),1735.584923,2011
AFE,Africa Eastern and Southern,NY.GDP.PCAP.CD,GDP per capita (current US$),1702.9691,2012
AFE,Africa Eastern and Southern,NY.GDP.PCAP.CD,GDP per capita (current US$),1673.221102,2013
AFE,Africa Eastern and Southern,NY.GDP.PCAP.CD,GDP per capita (current US$),1656.167709,2014
AFE,Africa Eastern and Southern,NY.GDP.PCAP.CD,GDP per capita (current US$),1479.61526,2015
AFE,Africa Eastern and Southern,NY.GDP.PCAP.CD,GDP per capita (current US$),1329.807285,2016
AFE,Africa Eastern and Southern,NY.GDP.PCAP.CD,GDP per capita (current US$),1520.212231,2017
AFE,Africa Eastern and Southern,NY.GDP.PCAP.CD,GDP per capita (current US$),1538.901679,2018
AFE,Africa Eastern and Southern,NY.GDP.PCAP.CD,GDP per capita (current US$),1493.817938,2019
AFE,Africa Eastern and Southern,NY.GDP.PCAP.CD,GDP per capita (current US$),1344.10321,2020
AFE,Africa Eastern and Southern,NY.GDP.PCAP.CD,GDP per capita (current US$),1522.393346,2021
AFE,Africa Eastern and Southern,NY.GDP.PCAP.CD,GDP per capita (current US$),1628.318944,2022
AFE,Africa Eastern and Southern,NY.GDP.PCAP.CD,GDP per capita (current US$),1568.159891,2023
AFE,Africa Eastern and Southern,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",136.6703739,2000
AFE,Africa Eastern and Southern,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",131.342469,2001
AFE,Africa Eastern and Southern,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",125.4503526,2002
AFE,Africa Eastern and Southern,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",119.9241031,2003
AFE,Africa Eastern and Southern,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",115.2940473,2004
AFE,Africa Eastern and Southern,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",109.932128,2005
AFE,Africa Eastern and Southern,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",103.8891369,2006
AFE,Africa Eastern and Southern,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",98.83599099,2007
AFE,Africa Eastern and Southern,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",93.76925566,2008
AFE,Africa Eastern and Southern,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",89.19691307,2009
AFE,Africa Eastern and Southern,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",85.94151347,2010
AFE,Africa Eastern and Southern,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",87.35790378,2011
AFE,Africa Eastern and Southern,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",78.90542176,2012
AFE,Africa Eastern and Southern,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",74.70711095,2013
AFE,Africa Eastern and Southern,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",73.58608832,2014
AFE,Africa Eastern and Southern,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",71.82443823,2015
AFE,Africa Eastern and Southern,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",69.67220637,2016
AFE,Africa Eastern and Southern,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",68.23902189,2017
AFE,Africa Eastern and Southern,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",63.35769721,2018
AFE,Africa Eastern and Southern,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",60.65807833,2019
AFE,Africa Eastern and Southern,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",58.91165287,2020
AFE,Africa Eastern and Southern,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",57.14050618,2021
AFE,Africa Eastern and Southern,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",56.64490668,2022
AFE,Africa Eastern and Southern,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",53.80625165,2023
AFW,Africa Western and Central,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),18.19985058,2000
AFW,Africa Western and Central,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),18.76918062,2001
AFW,Africa Western and Central,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),19.7668742,2002
AFW,Africa Western and Central,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),31.36837674,2003
AFW,Africa Western and Central,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),35.87208256,2004
AFW,Africa Western and Central,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),41.5461069,2005
AFW,Africa Western and Central,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),48.37221071,2006
AFW,Africa Western and Central,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),52.62529132,2007
AFW,Africa Western and Central,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),60.36555196,2008
AFW,Africa Western and Central,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),55.56556135,2009
AFW,Africa Western and Central,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),59.63198718,2010
AFW,Africa Western and Central,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),65.36715007,2011
AFW,Africa Western and Central,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),67.9295613,2012
AFW,Africa Western and Central,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),75.42266559,2013
AFW,Africa Western and Central,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),78.72483058,2014
AFW,Africa Western and Central,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),70.66991392,2015
AFW,Africa Western and Central,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),61.44808881,2016
AFW,Africa Western and Central,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),58.22151491,2017
AFW,Africa Western and Central,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),56.12426456,2018
AFW,Africa Western and Central,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),59.06952771,2019
AFW,Africa Western and Central,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),64.40742275,2020
AFW,Africa Western and Central,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),72.24109467,2021
AFW,Africa Western and Central,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),74.42135122,2022
AFW,Africa Western and Central,SH.XPD.CHEX.PC.CD,Current health expenditure per capita (current US$),..,2023
AFW,Africa Western and Central,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",50.29798308,2000
AFW,Africa Western and Central,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",50.67779041,2001
AFW,Africa Western and Central,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",51.10802357,2002
AFW,Africa Western and Central,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",51.57812224,2003
AFW,Africa Western and Central,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",52.10608309,2004
AFW,Africa Western and Central,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",52.5557531,2005
AFW,Africa Western and Central,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",52.97870971,2006
AFW,Africa Western and Central,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",53.48243141,2007
AFW,Africa Western and Central,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",53.91626163,2008
AFW,Africa Western and Central,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",53.85224546,2009
AFW,Africa Western and Central,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",54.60335321,2010
AFW,Africa Western and Central,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",54.96397349,2011
AFW,Africa Western and Central,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",55.29270582,2012
AFW,Africa Western and Central,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",55.55490741,2013
AFW,Africa Western and Central,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",55.69544634,2014
AFW,Africa Western and Central,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",56.03833565,2015
AFW,Africa Western and Central,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",56.39245185,2016
AFW,Africa Western and Central,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",56.62643881,2017
AFW,Africa Western and Central,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",57.03697644,2018
AFW,Africa Western and Central,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",57.14984676,2019
AFW,Africa Western and Central,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",57.3644254,2020
AFW,Africa Western and Central,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",57.36257169,2021
AFW,Africa Western and Central,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",57.98781339,2022
AFW,Africa Western and Central,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",58.85572155,2023
AFW,Africa Western and Central,NY.GDP.PCAP.CD,GDP per capita (current US$),516.9323163,2000
AFW,Africa Western and Central,NY.GDP.PCAP.CD,GDP per capita (current US$),530.6531678,2001
AFW,Africa Western and Central,NY.GDP.PCAP.CD,GDP per capita (current US$),616.7960326,2002
AFW,Africa Western and Central,NY.GDP.PCAP.CD,GDP per capita (current US$),694.5009376,2003
AFW,Africa Western and Central,NY.GDP.PCAP.CD,GDP per capita (current US$),840.2520851,2004
AFW,Africa Western and Central,NY.GDP.PCAP.CD,GDP per capita (current US$),1001.604607,2005
AFW,Africa Western and Central,NY.GDP.PCAP.CD,GDP per capita (current US$),1236.628127,2006
AFW,Africa Western and Central,NY.GDP.PCAP.CD,GDP per capita (current US$),1407.642058,2007
AFW,Africa Western and Central,NY.GDP.PCAP.CD,GDP per capita (current US$),1668.841082,2008
AFW,Africa Western and Central,NY.GDP.PCAP.CD,GDP per capita (current US$),1454.728331,2009
AFW,Africa Western and Central,NY.GDP.PCAP.CD,GDP per capita (current US$),1663.966937,2010
AFW,Africa Western and Central,NY.GDP.PCAP.CD,GDP per capita (current US$),1844.198595,2011
AFW,Africa Western and Central,NY.GDP.PCAP.CD,GDP per capita (current US$),1941.369556,2012
AFW,Africa Western and Central,NY.GDP.PCAP.CD,GDP per capita (current US$),2131.662067,2013
AFW,Africa Western and Central,NY.GDP.PCAP.CD,GDP per capita (current US$),2221.010665,2014
AFW,Africa Western and Central,NY.GDP.PCAP.CD,GDP per capita (current US$),1860.727694,2015
AFW,Africa Western and Central,NY.GDP.PCAP.CD,GDP per capita (current US$),1630.039447,2016
AFW,Africa Western and Central,NY.GDP.PCAP.CD,GDP per capita (current US$),1574.23056,2017
AFW,Africa Western and Central,NY.GDP.PCAP.CD,GDP per capita (current US$),1720.14028,2018
AFW,Africa Western and Central,NY.GDP.PCAP.CD,GDP per capita (current US$),1798.340685,2019
AFW,Africa Western and Central,NY.GDP.PCAP.CD,GDP per capita (current US$),1680.039332,2020
AFW,Africa Western and Central,NY.GDP.PCAP.CD,GDP per capita (current US$),1765.954788,2021
AFW,Africa Western and Central,NY.GDP.PCAP.CD,GDP per capita (current US$),1796.668633,2022
AFW,Africa Western and Central,NY.GDP.PCAP.CD,GDP per capita (current US$),1599.392983,2023
AFW,Africa Western and Central,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",168.9867968,2000
AFW,Africa Western and Central,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",163.800184,2001
AFW,Africa Western and Central,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",158.3622603,2002
AFW,Africa Western and Central,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",152.8656861,2003
AFW,Africa Western and Central,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",147.4430865,2004
AFW,Africa Western and Central,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",142.1976195,2005
AFW,Africa Western and Central,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",137.3023817,2006
AFW,Africa Western and Central,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",132.7924909,2007
AFW,Africa Western and Central,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",128.6276471,2008
